18
 0.20016E+02; 0.25068E+00; 0.30091E+02; 0.20027E+01; 0.28739E+01; 0.17124E+02; 0.79971E+02; 0.90874E+00; 0.25203E+00; 0.19912E+02; 0.56221E+05; 0.25356E+02; 0.40728E+02; 0.89618E+00; 0.39396E-02; 0.86865E-02; 0.14121E-02; 0.89015E-01; normal    
 0.20273E+02; 0.25219E+00; 0.30068E+02; 0.19914E+01; 0.28199E+01; 0.17071E+02; 0.79698E+02; 0.90664E+00; 0.24736E+00; 0.19869E+02; 0.55853E+05; 0.25589E+02; 0.40605E+02; 0.89760E+00;-0.14018E-01; 0.12420E-01;-0.42758E-02;-0.60246E+00; normal    
 0.20168E+02; 0.25386E+00; 0.30033E+02; 0.19831E+01; 0.28793E+01; 0.17099E+02; 0.80066E+02; 0.88703E+00; 0.25241E+00; 0.19894E+02; 0.56197E+05; 0.25221E+02; 0.40528E+02; 0.89668E+00;-0.26072E-01;-0.81180E-02; 0.24390E-02;-0.58506E+00; normal    
 0.20029E+02; 0.24659E+00; 0.29937E+02; 0.20011E+01; 0.28638E+01; 0.16744E+02; 0.80095E+02; 0.91060E+00; 0.25096E+00; 0.19934E+02; 0.55840E+05; 0.25532E+02; 0.40540E+02; 0.90117E+00; 0.11650E-02; 0.18008E-01;-0.44152E-03;-0.11606E+01; normal    
 0.19933E+02; 0.25331E+00; 0.29983E+02; 0.19892E+01; 0.28257E+01; 0.17134E+02; 0.80055E+02; 0.89624E+00; 0.25344E+00; 0.20118E+02; 0.56825E+05; 0.25509E+02; 0.40617E+02; 0.90337E+00;-0.17141E-01;-0.60023E-02; 0.21624E-02;-0.47131E+00; normal    
 0.20017E+02; 0.24937E+00; 0.29924E+02; 0.20053E+01; 0.28523E+01; 0.17286E+02; 0.79956E+02; 0.90288E+00; 0.24842E+00; 0.20110E+02; 0.55692E+05; 0.25557E+02; 0.40699E+02; 0.90234E+00; 0.70167E-02; 0.77531E-02;-0.31073E-02; 0.54880E+00; normal    
 0.20284E+02; 0.24890E+00; 0.30007E+02; 0.20089E+01; 0.28268E+01; 0.17120E+02; 0.79791E+02; 0.88812E+00; 0.24605E+00; 0.19765E+02; 0.57002E+05; 0.25202E+02; 0.40629E+02; 0.90662E+00; 0.11865E-01;-0.15819E-01;-0.39031E-02; 0.69383E-01; normal    
 0.20177E+02; 0.24930E+00; 0.29639E+02; 0.20201E+01; 0.28337E+01; 0.17228E+02; 0.80077E+02; 0.91163E+00; 0.24755E+00; 0.19882E+02; 0.56372E+05; 0.25200E+02; 0.40610E+02; 0.89686E+00; 0.27446E-01; 0.13152E-01;-0.24152E-02; 0.72235E+00; normal    
 0.19903E+02; 0.25104E+00; 0.29941E+02; 0.20041E+01; 0.28582E+01; 0.17308E+02; 0.79892E+02; 0.90788E+00; 0.24987E+00; 0.20156E+02; 0.56042E+05; 0.25037E+02; 0.40909E+02; 0.89911E+00; 0.30327E-02; 0.50012E-02; 0.67693E-03; 0.55873E+00; normal    
 0.20021E+02; 0.25166E+00; 0.29873E+02; 0.20005E+01; 0.28306E+01; 0.16856E+02; 0.80120E+02; 0.90579E+00; 0.25217E+00; 0.20040E+02; 0.56037E+05; 0.25142E+02; 0.40976E+02; 0.90567E+00;-0.18808E-02; 0.13751E-02; 0.25098E-02;-0.98474E+00; normal    
 0.19948E+02; 0.24985E+00; 0.30177E+02; 0.19830E+01; 0.28018E+01; 0.17346E+02; 0.79987E+02; 0.90372E+00; 0.24640E+00; 0.20006E+02; 0.56096E+05; 0.25087E+02; 0.40813E+02; 0.88622E+00;-0.28515E-01; 0.26676E-02;-0.29727E-02;-0.14345E+00; normal    
 0.19886E+02; 0.24822E+00; 0.29827E+02; 0.20023E+01; 0.28765E+01; 0.16951E+02; 0.80018E+02; 0.90468E+00; 0.25372E+00; 0.20089E+02; 0.55786E+05; 0.25027E+02; 0.40835E+02; 0.90004E+00;-0.39977E-03; 0.56039E-02; 0.45745E-02;-0.55829E+00; normal    
 0.19891E+02; 0.24886E+00; 0.29842E+02; 0.20106E+01; 0.28572E+01; 0.16894E+02; 0.80038E+02; 0.89645E+00; 0.24967E+00; 0.20001E+02; 0.55674E+05; 0.24869E+02; 0.40440E+02; 0.90369E+00; 0.11623E-01; 0.75256E-02; 0.12189E-02;-0.55188E+00; normal    
 0.19807E+02; 0.25191E+00; 0.29738E+02; 0.19912E+01; 0.28516E+01; 0.16967E+02; 0.79940E+02; 0.89254E+00; 0.24881E+00; 0.20016E+02; 0.55510E+05; 0.25530E+02; 0.40786E+02; 0.90713E+00;-0.17348E-01;-0.31768E-02;-0.25660E-02;-0.93226E+00; normal    
 0.19968E+02; 0.25181E+00; 0.30264E+02; 0.20006E+01; 0.28258E+01; 0.17177E+02; 0.80004E+02; 0.90013E+00; 0.25251E+00; 0.19781E+02; 0.55450E+05; 0.25830E+02; 0.40738E+02; 0.89581E+00;-0.34992E-02; 0.60335E-02;-0.21669E-03;-0.12532E+00; normal    
 0.20193E+02; 0.24773E+00; 0.30141E+02; 0.20109E+01; 0.28167E+01; 0.17189E+02; 0.80271E+02; 0.90016E+00; 0.24841E+00; 0.20071E+02; 0.56205E+05; 0.25608E+02; 0.40723E+02; 0.90107E+00; 0.11574E-01; 0.33947E-03;-0.33565E-02; 0.19947E+00; normal    
 0.19813E+02; 0.24840E+00; 0.29666E+02; 0.20021E+01; 0.28581E+01; 0.17086E+02; 0.80019E+02; 0.89563E+00; 0.24978E+00; 0.20200E+02; 0.56914E+05; 0.25208E+02; 0.41160E+02; 0.89951E+00;-0.20909E-02;-0.20177E-01;-0.17218E-03;-0.25791E+00; normal    
 0.20010E+02; 0.24880E+00; 0.29986E+02; 0.19920E+01; 0.28232E+01; 0.17086E+02; 0.79749E+02; 0.90104E+00; 0.25073E+00; 0.19830E+02; 0.56022E+05; 0.24855E+02; 0.40859E+02; 0.89488E+00;-0.17253E-01;-0.50527E-03; 0.23865E-02;-0.65561E+00; normal    
 0.19943E+02; 0.24839E+00; 0.29927E+02; 0.20029E+01; 0.28400E+01; 0.16966E+02; 0.80093E+02; 0.89661E+00; 0.24583E+00; 0.20116E+02; 0.56124E+05; 0.25339E+02; 0.40981E+02; 0.90318E+00;-0.16469E-02;-0.86164E-02;-0.47204E-02;-0.65591E+00; normal    
 0.19854E+02; 0.24986E+00; 0.30068E+02; 0.19967E+01; 0.28745E+01; 0.17173E+02; 0.80161E+02; 0.89644E+00; 0.24682E+00; 0.20008E+02; 0.56376E+05; 0.25400E+02; 0.41053E+02; 0.89493E+00;-0.11480E-01;-0.12514E-01;-0.39839E-02;-0.12847E+00; normal    
 0.19924E+02; 0.25128E+00; 0.29896E+02; 0.19994E+01; 0.28492E+01; 0.17179E+02; 0.79902E+02; 0.90219E+00; 0.25241E+00; 0.19963E+02; 0.56626E+05; 0.24976E+02; 0.40750E+02; 0.89940E+00;-0.70431E-02;-0.16151E-02; 0.35001E-02;-0.94376E-01; normal    
 0.19894E+02; 0.24674E+00; 0.29848E+02; 0.20120E+01; 0.28549E+01; 0.17259E+02; 0.79985E+02; 0.90093E+00; 0.24785E+00; 0.20046E+02; 0.56544E+05; 0.24923E+02; 0.40985E+02; 0.90302E+00; 0.11194E-01;-0.77723E-02;-0.84745E-03; 0.52772E+00; normal    
 0.19836E+02; 0.24706E+00; 0.29911E+02; 0.19976E+01; 0.28320E+01; 0.17117E+02; 0.80142E+02; 0.89460E+00; 0.24721E+00; 0.19739E+02; 0.55653E+05; 0.24935E+02; 0.40540E+02; 0.90622E+00;-0.10594E-01; 0.35002E-02;-0.15103E-02;-0.41514E+00; normal    
 0.20022E+02; 0.25088E+00; 0.30013E+02; 0.20186E+01; 0.28401E+01; 0.17057E+02; 0.80117E+02; 0.89696E+00; 0.25013E+00; 0.20082E+02; 0.55422E+05; 0.25270E+02; 0.40832E+02; 0.89719E+00; 0.20584E-01; 0.89037E-03;-0.14308E-03; 0.61216E-01; normal    
 0.20063E+02; 0.24645E+00; 0.30171E+02; 0.19923E+01; 0.28799E+01; 0.16987E+02; 0.80178E+02; 0.89943E+00; 0.25113E+00; 0.20090E+02; 0.56933E+05; 0.25087E+02; 0.40667E+02; 0.89209E+00;-0.18766E-01;-0.48628E-02; 0.17390E-02;-0.81886E+00; normal    
 0.19789E+02; 0.25096E+00; 0.30060E+02; 0.19984E+01; 0.27941E+01; 0.16965E+02; 0.79815E+02; 0.90593E+00; 0.24802E+00; 0.20139E+02; 0.56200E+05; 0.24999E+02; 0.40935E+02; 0.90095E+00;-0.10700E-01; 0.11782E-02;-0.98577E-03;-0.97629E+00; normal    
 0.19872E+02; 0.25077E+00; 0.30164E+02; 0.20154E+01; 0.28288E+01; 0.16825E+02; 0.80083E+02; 0.89521E+00; 0.24708E+00; 0.19979E+02; 0.56241E+05; 0.26002E+02; 0.40753E+02; 0.90940E+00; 0.14207E-01;-0.56062E-02;-0.64521E-02;-0.79848E+00; normal    
 0.20078E+02; 0.24891E+00; 0.29908E+02; 0.20052E+01; 0.28405E+01; 0.17216E+02; 0.80133E+02; 0.89363E+00; 0.24976E+00; 0.20198E+02; 0.56427E+05; 0.24995E+02; 0.40409E+02; 0.90079E+00;-0.41827E-03;-0.53938E-03; 0.75358E-03; 0.11927E+00; normal    
 0.20014E+02; 0.25246E+00; 0.29751E+02; 0.19893E+01; 0.28229E+01; 0.17037E+02; 0.80253E+02; 0.89088E+00; 0.25121E+00; 0.19979E+02; 0.56791E+05; 0.25293E+02; 0.41122E+02; 0.90210E+00;-0.24835E-01;-0.23036E-01; 0.90137E-03;-0.96747E+00; normal    
 0.19914E+02; 0.25007E+00; 0.29997E+02; 0.19966E+01; 0.28371E+01; 0.17146E+02; 0.79878E+02; 0.89998E+00; 0.24968E+00; 0.20016E+02; 0.56558E+05; 0.25364E+02; 0.40870E+02; 0.89657E+00;-0.13571E-01;-0.61206E-02;-0.96864E-03;-0.37120E+00; normal    
 0.20019E+02; 0.25183E+00; 0.30143E+02; 0.19865E+01; 0.28871E+01; 0.16951E+02; 0.79851E+02; 0.90302E+00; 0.25261E+00; 0.20395E+02; 0.55891E+05; 0.24314E+02; 0.41030E+02; 0.89836E+00;-0.29926E-01;-0.14796E-02; 0.67329E-02;-0.11332E+01; normal    
 0.19840E+02; 0.24923E+00; 0.29937E+02; 0.20049E+01; 0.28544E+01; 0.17075E+02; 0.79938E+02; 0.90324E+00; 0.24587E+00; 0.20138E+02; 0.56105E+05; 0.25255E+02; 0.40829E+02; 0.89459E+00;-0.26103E-02; 0.17339E-02;-0.43047E-02;-0.31637E+00; normal    
 0.20065E+02; 0.25029E+00; 0.30037E+02; 0.19835E+01; 0.28647E+01; 0.17188E+02; 0.79999E+02; 0.90879E+00; 0.24906E+00; 0.20258E+02; 0.56516E+05; 0.25078E+02; 0.40326E+02; 0.89814E+00;-0.34836E-01; 0.15889E-01;-0.26315E-03;-0.60003E+00; normal    
 0.20228E+02; 0.24769E+00; 0.29957E+02; 0.19967E+01; 0.29024E+01; 0.17272E+02; 0.80033E+02; 0.89474E+00; 0.24732E+00; 0.19955E+02; 0.56039E+05; 0.25157E+02; 0.40548E+02; 0.89384E+00;-0.16046E-01; 0.37614E-03;-0.23939E-02; 0.13633E+00; normal    
 0.20064E+02; 0.25235E+00; 0.30378E+02; 0.19973E+01; 0.28391E+01; 0.17071E+02; 0.79987E+02; 0.90870E+00; 0.24932E+00; 0.20014E+02; 0.56075E+05; 0.25171E+02; 0.40638E+02; 0.89457E+00;-0.14283E-01; 0.11937E-01;-0.46122E-03;-0.63761E+00; normal    
 0.20262E+02; 0.24683E+00; 0.30229E+02; 0.19867E+01; 0.28705E+01; 0.17186E+02; 0.80080E+02; 0.89869E+00; 0.24874E+00; 0.20203E+02; 0.56345E+05; 0.24926E+02; 0.40840E+02; 0.89403E+00;-0.30354E-01;-0.50020E-02; 0.91918E-04;-0.52315E+00; normal    
 0.20014E+02; 0.24984E+00; 0.29889E+02; 0.19864E+01; 0.28176E+01; 0.17139E+02; 0.79867E+02; 0.90512E+00; 0.25291E+00; 0.19950E+02; 0.55966E+05; 0.24878E+02; 0.41125E+02; 0.90401E+00;-0.30812E-01;-0.22116E-02; 0.44737E-02;-0.83511E+00; normal    
 0.20055E+02; 0.25274E+00; 0.30082E+02; 0.20044E+01; 0.28365E+01; 0.17131E+02; 0.79996E+02; 0.89500E+00; 0.25393E+00; 0.20112E+02; 0.56776E+05; 0.24783E+02; 0.40835E+02; 0.90289E+00;-0.39023E-02;-0.12006E-01; 0.58827E-02;-0.27616E+00; normal    
 0.20078E+02; 0.24722E+00; 0.30059E+02; 0.20067E+01; 0.28525E+01; 0.17059E+02; 0.79885E+02; 0.90134E+00; 0.24834E+00; 0.20027E+02; 0.56176E+05; 0.25327E+02; 0.40895E+02; 0.89869E+00; 0.80137E-04;-0.22839E-02;-0.21579E-02;-0.37000E+00; normal    
 0.19848E+02; 0.24951E+00; 0.29932E+02; 0.19985E+01; 0.28486E+01; 0.17210E+02; 0.80061E+02; 0.89068E+00; 0.24909E+00; 0.20000E+02; 0.56579E+05; 0.24957E+02; 0.40868E+02; 0.89899E+00;-0.12556E-01;-0.15538E-01; 0.26870E-03;-0.17877E+00; normal    
 0.19967E+02; 0.25358E+00; 0.30084E+02; 0.19955E+01; 0.28824E+01; 0.17329E+02; 0.80138E+02; 0.89604E+00; 0.24952E+00; 0.19926E+02; 0.56755E+05; 0.24801E+02; 0.40969E+02; 0.90077E+00;-0.17394E-01;-0.13976E-01; 0.14077E-02; 0.17626E+00; normal    
 0.19926E+02; 0.25038E+00; 0.29954E+02; 0.19878E+01; 0.28465E+01; 0.16795E+02; 0.80122E+02; 0.89903E+00; 0.24913E+00; 0.19881E+02; 0.56401E+05; 0.24973E+02; 0.40370E+02; 0.89715E+00;-0.29145E-01; 0.59861E-02; 0.26410E-03;-0.17577E+01; normal    
 0.19695E+02; 0.24663E+00; 0.29803E+02; 0.20117E+01; 0.28638E+01; 0.17269E+02; 0.79938E+02; 0.89715E+00; 0.24724E+00; 0.20119E+02; 0.56625E+05; 0.25692E+02; 0.40677E+02; 0.89372E+00; 0.73179E-02;-0.49221E-02;-0.49052E-02; 0.44880E+00; normal    
 0.19895E+02; 0.24867E+00; 0.29975E+02; 0.19993E+01; 0.28056E+01; 0.17097E+02; 0.80145E+02; 0.89791E+00; 0.24993E+00; 0.20150E+02; 0.56621E+05; 0.24852E+02; 0.40701E+02; 0.89901E+00;-0.10978E-01;-0.46978E-02; 0.15838E-02;-0.61891E+00; normal    
 0.20304E+02; 0.24947E+00; 0.30082E+02; 0.20088E+01; 0.28464E+01; 0.17146E+02; 0.80150E+02; 0.89981E+00; 0.25054E+00; 0.19668E+02; 0.56140E+05; 0.25740E+02; 0.40839E+02; 0.89474E+00; 0.31558E-02;-0.21935E-02;-0.18147E-02;-0.73362E-01; normal    
 0.19931E+02; 0.24980E+00; 0.30096E+02; 0.20116E+01; 0.28572E+01; 0.17073E+02; 0.79898E+02; 0.90376E+00; 0.24993E+00; 0.19958E+02; 0.56317E+05; 0.25512E+02; 0.40799E+02; 0.90248E+00; 0.73499E-02; 0.12508E-02;-0.14077E-02;-0.18551E+00; normal    
 0.19932E+02; 0.24974E+00; 0.29611E+02; 0.19996E+01; 0.28436E+01; 0.16953E+02; 0.80017E+02; 0.89873E+00; 0.25041E+00; 0.20140E+02; 0.56159E+05; 0.25003E+02; 0.40448E+02; 0.89119E+00;-0.11057E-01; 0.57666E-02; 0.13830E-02;-0.94226E+00; normal    
 0.19998E+02; 0.25095E+00; 0.29788E+02; 0.20024E+01; 0.28408E+01; 0.17114E+02; 0.80064E+02; 0.90656E+00; 0.24890E+00; 0.19773E+02; 0.55799E+05; 0.24960E+02; 0.40627E+02; 0.89253E+00;-0.76801E-02; 0.12257E-01; 0.57789E-04;-0.40346E+00; normal    
 0.20009E+02; 0.24537E+00; 0.29968E+02; 0.19963E+01; 0.28720E+01; 0.17132E+02; 0.80015E+02; 0.89020E+00; 0.24823E+00; 0.19801E+02; 0.56036E+05; 0.24793E+02; 0.40657E+02; 0.89008E+00;-0.17172E-01;-0.67108E-02; 0.15249E-03;-0.44813E+00; normal    
 0.20068E+02; 0.25027E+00; 0.30011E+02; 0.19904E+01; 0.28394E+01; 0.17102E+02; 0.80145E+02; 0.89254E+00; 0.25055E+00; 0.20104E+02; 0.56879E+05; 0.24736E+02; 0.40572E+02; 0.89895E+00;-0.26285E-01;-0.90823E-02; 0.27434E-02;-0.81862E+00; normal    
 0.19871E+02; 0.24881E+00; 0.30084E+02; 0.20090E+01; 0.28402E+01; 0.16894E+02; 0.80215E+02; 0.90044E+00; 0.24638E+00; 0.19806E+02; 0.56443E+05; 0.24706E+02; 0.40472E+02; 0.90320E+00; 0.53933E-03; 0.46527E-02;-0.13311E-02;-0.90315E+00; normal    
 0.20185E+02; 0.24732E+00; 0.30048E+02; 0.19943E+01; 0.28567E+01; 0.17125E+02; 0.80021E+02; 0.89783E+00; 0.24994E+00; 0.19942E+02; 0.55970E+05; 0.25685E+02; 0.40992E+02; 0.89610E+00;-0.22200E-01;-0.64266E-02;-0.21295E-02;-0.61406E+00; normal    
 0.20027E+02; 0.25018E+00; 0.29766E+02; 0.20140E+01; 0.28402E+01; 0.17603E+02; 0.80216E+02; 0.90792E+00; 0.25298E+00; 0.20013E+02; 0.56783E+05; 0.25576E+02; 0.40871E+02; 0.90449E+00; 0.77712E-02;-0.27896E-05; 0.13468E-02; 0.13751E+01; normal    
 0.20038E+02; 0.25109E+00; 0.30082E+02; 0.20033E+01; 0.28459E+01; 0.16998E+02; 0.79881E+02; 0.90515E+00; 0.25360E+00; 0.19838E+02; 0.55472E+05; 0.25036E+02; 0.40744E+02; 0.88978E+00;-0.78622E-02; 0.10734E-01; 0.44090E-02;-0.75219E+00; normal    
 0.20127E+02; 0.25017E+00; 0.29884E+02; 0.20052E+01; 0.28497E+01; 0.17374E+02; 0.80128E+02; 0.89657E+00; 0.24714E+00; 0.20008E+02; 0.56117E+05; 0.25896E+02; 0.40686E+02; 0.90361E+00;-0.49872E-02;-0.16636E-02;-0.58907E-02; 0.45152E+00; normal    
 0.19893E+02; 0.25262E+00; 0.29926E+02; 0.20076E+01; 0.28517E+01; 0.17176E+02; 0.80077E+02; 0.89460E+00; 0.25249E+00; 0.20137E+02; 0.56068E+05; 0.25215E+02; 0.40844E+02; 0.89603E+00;-0.12905E-02;-0.69417E-02; 0.24884E-02;-0.54296E-01; normal    
 0.19908E+02; 0.25097E+00; 0.30116E+02; 0.19959E+01; 0.28335E+01; 0.17088E+02; 0.80134E+02; 0.90274E+00; 0.24901E+00; 0.20118E+02; 0.56697E+05; 0.24841E+02; 0.41105E+02; 0.90376E+00;-0.18216E-01;-0.10023E-01; 0.71712E-03;-0.72668E+00; normal    
 0.19838E+02; 0.24955E+00; 0.29787E+02; 0.19917E+01; 0.28640E+01; 0.16772E+02; 0.80324E+02; 0.90378E+00; 0.25171E+00; 0.20165E+02; 0.56399E+05; 0.25715E+02; 0.40831E+02; 0.88586E+00;-0.24635E-01;-0.13434E-03;-0.48612E-03;-0.17021E+01; normal    
 0.19927E+02; 0.25026E+00; 0.30139E+02; 0.19888E+01; 0.28893E+01; 0.17049E+02; 0.79949E+02; 0.89957E+00; 0.25214E+00; 0.19742E+02; 0.57045E+05; 0.25335E+02; 0.40668E+02; 0.90233E+00;-0.29078E-01;-0.56278E-02; 0.16430E-02;-0.89379E+00; normal    
 0.19787E+02; 0.25515E+00; 0.29938E+02; 0.19832E+01; 0.28920E+01; 0.17095E+02; 0.80170E+02; 0.90446E+00; 0.24988E+00; 0.20047E+02; 0.56239E+05; 0.24729E+02; 0.40959E+02; 0.90571E+00;-0.37892E-01;-0.11779E-02; 0.21282E-02;-0.91379E+00; normal    
 0.20074E+02; 0.24838E+00; 0.30030E+02; 0.20111E+01; 0.28521E+01; 0.17233E+02; 0.79943E+02; 0.89507E+00; 0.25502E+00; 0.19945E+02; 0.56611E+05; 0.25513E+02; 0.40308E+02; 0.89546E+00; 0.32453E-02; 0.18334E-02; 0.36701E-02; 0.21048E+00; normal    
 0.20008E+02; 0.25046E+00; 0.29900E+02; 0.20037E+01; 0.28415E+01; 0.16934E+02; 0.79977E+02; 0.89463E+00; 0.25012E+00; 0.19854E+02; 0.56283E+05; 0.26106E+02; 0.41004E+02; 0.89746E+00;-0.75184E-02;-0.12429E-01;-0.38330E-02;-0.93701E+00; normal    
 0.19899E+02; 0.24980E+00; 0.30044E+02; 0.19964E+01; 0.28446E+01; 0.17136E+02; 0.79899E+02; 0.89608E+00; 0.25088E+00; 0.20188E+02; 0.56878E+05; 0.24459E+02; 0.40489E+02; 0.89122E+00;-0.18453E-01;-0.35474E-02; 0.43223E-02;-0.52995E+00; normal    
 0.19971E+02; 0.24631E+00; 0.30020E+02; 0.20158E+01; 0.28429E+01; 0.16880E+02; 0.79936E+02; 0.90702E+00; 0.25039E+00; 0.19957E+02; 0.55737E+05; 0.25269E+02; 0.40748E+02; 0.90039E+00; 0.10316E-01; 0.10382E-01; 0.12507E-03;-0.74319E+00; normal    
 0.19876E+02; 0.24967E+00; 0.29793E+02; 0.19914E+01; 0.28195E+01; 0.17288E+02; 0.80236E+02; 0.90246E+00; 0.25050E+00; 0.20143E+02; 0.55928E+05; 0.24803E+02; 0.40326E+02; 0.89485E+00;-0.26274E-01; 0.14184E-01; 0.23954E-02;-0.33060E+00; normal    
 0.20136E+02; 0.24895E+00; 0.29956E+02; 0.19959E+01; 0.28471E+01; 0.16947E+02; 0.80067E+02; 0.89663E+00; 0.25307E+00; 0.19948E+02; 0.56117E+05; 0.24990E+02; 0.40619E+02; 0.89828E+00;-0.20114E-01;-0.22062E-04; 0.41048E-02;-0.11500E+01; normal    
 0.19898E+02; 0.25324E+00; 0.30289E+02; 0.20029E+01; 0.28466E+01; 0.17231E+02; 0.79769E+02; 0.90387E+00; 0.24527E+00; 0.20047E+02; 0.56542E+05; 0.25365E+02; 0.40756E+02; 0.90085E+00;-0.99481E-02; 0.59498E-03;-0.53920E-02;-0.84269E-01; normal    
 0.20356E+02; 0.24995E+00; 0.30055E+02; 0.19975E+01; 0.28295E+01; 0.17011E+02; 0.80049E+02; 0.91013E+00; 0.25158E+00; 0.20014E+02; 0.56067E+05; 0.25190E+02; 0.40902E+02; 0.90022E+00;-0.17918E-01; 0.72060E-02; 0.17097E-02;-0.96545E+00; normal    
 0.20024E+02; 0.24851E+00; 0.29868E+02; 0.19999E+01; 0.28485E+01; 0.17196E+02; 0.79907E+02; 0.88859E+00; 0.25467E+00; 0.19947E+02; 0.56320E+05; 0.25030E+02; 0.40224E+02; 0.90716E+00;-0.14460E-01;-0.37278E-03; 0.55178E-02;-0.27724E+00; normal    
 0.20191E+02; 0.24896E+00; 0.29755E+02; 0.19991E+01; 0.28228E+01; 0.17241E+02; 0.79853E+02; 0.89387E+00; 0.24544E+00; 0.19771E+02; 0.55970E+05; 0.25207E+02; 0.40625E+02; 0.89414E+00;-0.16405E-01;-0.17588E-02;-0.45075E-02;-0.26431E+00; normal    
 0.19944E+02; 0.25118E+00; 0.29844E+02; 0.19951E+01; 0.28701E+01; 0.17215E+02; 0.79914E+02; 0.90720E+00; 0.24846E+00; 0.19870E+02; 0.55279E+05; 0.24670E+02; 0.40408E+02; 0.89842E+00;-0.22432E-01; 0.22197E-01; 0.94063E-03;-0.32434E+00; normal    
